bedrooms,building_size_m2,bathrooms,carports,price_in_rp,floor_count,url,building_age,city,certificate,electricity_power,land_size_m2,property_condition,district,location,description,title
5,200 m²,5,,Rp 160 Juta/tahun,2,https://www.rumah123.com/properti/jakarta-selatan/hor39034339/,,Jakarta Selatan,SHM,3500 Watt,150 m²,Bagus,Tebet,"Tebet, Jakarta Selatan","FOR RENT I TEBET TIMUR 

Rumah Siap Huni
Akses Jalan 1 Mobil
Lokasi Strategis Dekat ke Taman Ecopark
Dekat ke RS Tebet
Dekat ke Tol Dalam Kota

Spesifikasi :
Luas Tanah 150 m2
Luas Bangunan 200 m2
Kamar Tidur 5 + 1
Kamar Mandi 5 + 1
Garasi 2 Mobil
Listrik 3500 Watt

(SHM)
Harga : 160 Jt/ Tahun Nego 

Listing: Atiek (ATI)","Rumah Kontrakan Bagus Siap Huni Akses Jalan 1 Mobil Tebet, Jakarta Selatan"
4,350 m²,4,4,Rp 450 Juta/tahun,2,https://www.rumah123.com/properti/jakarta-selatan/hor39249230/,,Jakarta Selatan,SHM,16500 Watt,380 m²,Bagus,Kemang,"Kemang, Jakarta Selatan","• Rumah 2 lantai (split 4 level)  berpagar penuh 
• Semi furnished (kurang kasur, perlengkapan elektronik)
• Fasilitas: kolam renang, service area, garasi dan carport (2+4)
• Akses sangat dekat ke Kemang Raya
• Bebas banjir, lingkungan tenang
• Dekat ke sekolah Internasional, supermarket, pusat perbelanjaan, rumah sakit
• Akses mudah ke TB Simatupang, Mampang, Antasari/Pondok Indah
• Harga sewa belum termasuk deposit (1 bulan sewa), listrik, dan pajak yang berlaku
• Minimum sewa 1 tahun dengan pembayaran dimuka
 #227153",Rumah 2 Lantai Modern Klasik Dan Nyaman Semi Furnished Di Kemang
3,221 m²,2,2,Rp 450 Juta/tahun,2,https://www.rumah123.com/properti/jakarta-selatan/hor39347201/,,Jakarta Selatan,Lainnya,Lainnya,300 m²,Bagus,Jeruk Purut,"Jeruk Purut, Jakarta Selatan","300m2 
3br 2bath 
1 powder room
2 maid room 
Carport 1 mbl
Garasi 2 mbl
Swimming pool 
Price Rp 450.000.xxx / year 
minimum lease 1 year

H-1 viewing",For Rent House 3 Bedroom
3,300 m²,3,2,"Rp 20,8 Juta/bulan",2,https://www.rumah123.com/properti/jakarta-selatan/hor39439365/,,Jakarta Selatan,SHM,5500 Watt,130 m²,Bagus,Cilandak,"Cilandak, Jakarta Selatan","Disewakan Rumah Mewah Full Furnished di Townhouse Eksklusif, Cilandak Jakarta Selatan – Hanya 4 Unit!

Rasakan kenyamanan hidup di lingkungan tenang dan asri dalam townhouse eksklusif yang hanya terdiri dari 4 unit rumah, terletak di kawasan strategis Cilandak, Jakarta Selatan. Hunian ideal bagi keluarga yang mengutamakan privasi, keamanan, dan kualitas hidup premium.",Disewakan Rumah 3kt Di Townhouse Asri & Aman Cilandak Jaksel
2,51 m²,2,1,Rp 60 Juta/tahun,2,https://www.rumah123.com/properti/tangerang/hor12402398/,,Tangerang,Lainnya,Lainnya,48 m²,Baru,BSD City,"BSD City, Tangerang","Disewakan Rumah Baru Freja BSD

Lt  4 x 12  = 48m 
LB  51, 2 Lt, KT 2, KM 2, 1 AC, hrg sewa 60 jt/th

Sudah termasuk kasur, Gorden, AC, kompor, sofa, kitchen set, siap huni. 

available  akhir Mei 2025

Hubungi:
Ratna
0811777xxx","Turun Harga, Rumah Siap Huni, Furnish, Siap Huni, Dekat Toll"
,2018 m²,,,Rp 120 Juta per tahun,,https://www.rumah123.com/properti/tangerang-selatan/hor18480711/,,Tangerang Selatan,SHM,2200 Watt,150 m²,,Bintaro,"Bintaro, Tangerang Selatan","disewakana rumah bagus dihoek , maleo 
rumah bagus bintaro 9
renovasi total
sangat strategis","Disewakan  Rumah Bagus, Hoek, Di Maleo Bintaro Jaya 9"
5,500 m²,4,3,Rp 450 Juta/tahun,3,https://www.rumah123.com/properti/jakarta-selatan/hor39442348/,,Jakarta Selatan,SHM,Lainnya,950 m²,Bagus,Pejaten,"Pejaten, Jakarta Selatan","Harga sewa per tahun (nego), kondisi baru di renov, strategis, dekat mall, jalan tol & pusat kuliner",Disewa Rumah Mewah Siap Huni di Pejaten Barat Jalan 3 mobil
3,300 m²,1,,Rp 450 Juta/bulan,,https://www.rumah123.com/properti/jakarta-selatan/hor8215491/,,Jakarta Selatan,Lainnya,Lainnya,360 m²,,Senopati,"Senopati, Jakarta Selatan","Disewakan Tempat Usaha untuk Cafe, Restaurant, Bakery etc , Berlokasi di area yang SANGAT STRATEGIS SENOPATI. Dengan harga per tahun Rp 450.000.xxx per tahun nego. Untuk informasi lebih lanjut dapat hubungi","Disewakan Tempat Usaha untuk Cafe, Restaurant, Bakery etc"
6,400 m²,3,2,Rp 160 Juta/tahun,1,https://www.rumah123.com/properti/surakarta/hor39151246/,,Surakarta,Lainnya,Lainnya,500 m²,,Penumping,"Penumping, Surakarta","C
Disewakan rumah lama cocok untuk kantor atau cafe di Pusat Kuliner Penumping

LT +/- 500 m2
LB 400 m2
6 KT, 3 KM, RT, Dapur, Taman, Teras
Listrik 5500 VA dan 2200 VA
Air Sumur 

Harga 160 jt/ th nego",Disewakan Rumah 6 Kamar Di Penumping Laweyan Solo Cocok Untuk Usaha
3,60 m²,1,,Rp 32 Juta/tahun,1,https://www.rumah123.com/properti/tangerang/hor8468375/,,Tangerang,SHM,Lainnya,72 m²,Bagus,Gading Serpong,"Gading Serpong, Tangerang","Erny 0812 1831 6xxx

kondisi rumah sudah renovasi. Tidak berperabot. 
3Kt. instalasi ac sudah terpasang tinggal pasang indoor-outdoor.
iuran keamanan kebersihan murah terjangkau 
harga belum termasuk deposit","Catalina, 6x12 1lantai 3KT 1Km kondisi bagus"
3,260 m²,3,,Rp 85 Juta/tahun,1,https://www.rumah123.com/properti/surabaya/hor39353832/,,Surabaya,SHM,3500 Watt,200 m²,,Middle East Ring Road,"Middle East Ring Road, Surabaya","Rumah Disewa Surabaya Disewakan rumah minimalis baru Graha Santoso
LT 200 (20x10)
LB +/- 260
KT 3+1
KM 3+1
SHM
Row jalan 3 mobil
Garasi 1
Carport 1
Harga sewa 85juta/th nego min 2th",Baru Graha Santoso dekat Merr Rungkut
4,300 m²,3,,Rp 150 Juta/tahun,2,https://www.rumah123.com/properti/jakarta-utara/hor39261164/,,Jakarta Utara,SHM,Lainnya,180 m²,Bagus,Sunter,"Sunter, Jakarta Utara","Disewa dan Jual Rumah Bagus Siap Huni - Lokasi Strategis
Sunter Jakarta Utara 

Spesifikasi :
Uk 10 x 18 m
2Lantai
Luas tanah 180m2,
Luas Bangunan 300m2
Kamar Tidur : 4
Kamar Mandi : 3
Fully Furnished
(Kitchen Set, Lemari2 Baju, Meja Makan, Sofa2, Ranjang2, Mesin Curi, Mesin Dryer Baju,Lemari Es 2 pintu,4 ac dan 3 TV )
Hadap Utara 
Parkiran luas 30m²
Garasi mobil 1 
bisa parkir 2 mobil di depan rumah


Harga sewa  per tahun 150jt Bisa Nego. 
Harga jual 7.5m nego


Parkiran luas 30 m²an  Garasi mobil 1 dan bisa parkir 2 mobil di depan rumah. 


Dekat dengan Pekan Raya Jakarta dan Tol Ancol. Akses Mudah dan Strategis.
LL",Disewa Rumah Bagus Siap Huni - Lokasi Strategis  Sunter Jakarta Utara
4,280 m²,3,1,Rp 235 Juta/tahun,3,https://www.rumah123.com/properti/jakarta-utara/hor39394160/,,Jakarta Utara,SHM,Lainnya,120 m²,Bagus,Pantai Indah Kapuk,"Pantai Indah Kapuk, Jakarta Utara","For Rent :
Rumah Layar Permai PIK1
LT 8x15, 3.5lantai, 4+1KT, 5AC, 5500watt, Full furnished, Hbs Renov, Siap Huni tggl angkat",Disewakan Cepat Rumah Di Layar Permai Rapih Siap Huni
6,371 m²,2,,Rp 80 Juta/tahun,2,https://www.rumah123.com/properti/sumedang/hor19312802/,,Sumedang,SHM,Lainnya,267 m²,Renovasi Minimum,Sumedang Selatan,"Sumedang Selatan, Sumedang","DIJUAL/DISEWAKAN :

Rumah 2 lantai di jalan Gending kota Sumedang
Cocok untuk dipakai rumah tinggal atau kantor
Luas Tanah 267 m2
Luas Bangunan 371 m²
Lebar Muka 8,2 M
SHM
Kamar Tidur 6+2
Kamar Mandi 2+1
Air sumur
Listrik 2200w
Hadap Timur
Garasi 1

JUAL  HANYA Rp 3 M
Sewa Rp 80 Juta/ thn  min 2 thn

Bisa tanya tanya dulu

ANDY ERA_INNO",Rumah Multi Fungsi Di Jalan Gending Sumedang
4,207 m²,3,2,Rp 75 Juta/tahun,2,https://www.rumah123.com/properti/surabaya/hor18478265/,,Surabaya,SHM,3500 Watt,161 m²,Bagus,Lidah Wetan,"Lidah Wetan, Surabaya","Disewakan/ Dijual.
The Greenlake Citraland Wiyung Sby
Luas Tanah 161m2 ( 9X18)
Luas Bangunan 207m2
Kamar Tidur 4+1
Kamar Mandi 3+1
Kamar Tidur Utama dg bathtub & shower, washtafel
Akses Asisten Rumah Tangga terpisah dari samping.
Hadap Selatan
Taman di depan & Belakang
Lokasi dekat dg PTC Supermall
Berbagai Sekolah ( Unesa, Ivy School,  Grammar School dll).
Juga dekat dg National Hospital
Jual Rp 3.1m 
Sewa Rp 75jt/ th
Deposit Rp 5 jt.
Min sewa 2 th
Kosongan  unfurnished
More info/ for visit by appointment
Pls contact: Jeanne
0812 317 9xxx8
jeanne-agenproperti123.com","The Greenlake, Citraland Wiyung Sby, Rumah 2 Lantai Siap Huni"
3,96 m²,2,,Rp 75 Juta/tahun,,https://www.rumah123.com/properti/semarang/hor39451965/,,Semarang,SHM,2200 Watt,120 m²,Baru,Mijen,"Mijen, Semarang","Rumah disewakan dengan water heater 2, 3 Unit AC,kitchen set
harga masih bisa nego","DISEWAKAN RUMAH MIJEN SEMARANG READY UNIT AC, WATERHEATER DLL"
3,60 m²,2,2,Rp 70 Juta/tahun,2,https://www.rumah123.com/properti/jakarta-utara/hor39072454/,,Jakarta Utara,SHM,3500 Watt,90 m²,Renovasi Minimum,Kelapa Gading,"Kelapa Gading, Jakarta Utara","*Dijual/Sewa Rumah 6x15m2 Cengkir Barat Siap Huni*

SHM,1,5 lt, Utara, SF
LT/LB 90/60m2, KT/KM 3+1/2
3500W, 5AC
Disewakan 70 jt/thn
Dijual 2,55 M
(TH)",Dijual/sewa Rumah 6x15m2 Cengkir Barat Siap Hun
3,250 m²,3,2,Rp 120 Juta/tahun,2,https://www.rumah123.com/properti/semarang/hor16997118/,,Semarang,SHM,Lainnya,200 m²,Bagus,Semarang Barat,"Semarang Barat, Semarang","Disewakan rumah siap pakai di Graha Padma Semarang Barat. Unfurnished

√  bersih siap pakai
√  AC 3 unit
√  gorden

Luas tanah 200 m2
Luas bangunan 250 m2
2 lantai
Kamar tidur 3
Kamar mandi 3
Dapur
Carport 2
Listrik 3500 watt
Air PDAM
SHM

Harga 120 juta/th
Minimal. 2 th

Note :
* ada uang jaminan/deposit
* pbb oleh penyewa",RUMAH GRAHA PADMA SIAP PAKAI ! SUDAH ADA AC 3 UNIT
5,250 m²,3,1,Rp 90 Juta per tahun,2,https://www.rumah123.com/properti/surabaya/hor18853268/,,Surabaya,SHM,4400 Watt,300 m²,Bagus,Wiyung,"Wiyung, Surabaya","Di sewakan rumah usaha & tempat tinggal jalan kembar dgn luas tanah 300 dekat apartemen vitorio - Citraland
(Di)",Rumah Tinggal & Usaha Harga Terjangkau Daerah Wiyung Surabaya Barat Dekat Citraland
4,400 m²,4,,Rp 50 Juta per bulan,,https://www.rumah123.com/properti/jakarta-selatan/hor9832084/,,Jakarta Selatan,Lainnya,Lainnya,1300 m²,,Kemang,"Kemang, Jakarta Selatan","Location is very good, likes villa in Kemang Area. The Land size 1300 m2, building 400 m2. 1 storey with 4 bedroom, 4 bathroom, Minimal Rent 2 years with $ 4000/month. Well maintainance house.

Please call Febe : 0813 1122 9xxx

Thanks",Spacious yard & Bright House in Kemang Area
2,75 m²,1,1,Rp 35 Juta/tahun,1,https://www.rumah123.com/properti/malang/hor39353394/,,Malang,SHM,Lainnya,144 m²,Bagus,Dieng,"Dieng, Malang","Rumah Sewa Dekat Elpico Mall, MOG, Kampus Ma Chung, Unmer Akses Mudah ke Tengah Kota Malang

Spesifikasi :
Sertifikat : SHM
Luas Tanah : 144 m2
Luas Bangunan : 75 m2
1 Lantai
Kamar Tidur : 2
Kamar Mandi : 1
Garasi
Carport
Listrik : 2200W
Air : PDAM


Harga : 35 Juta/Tahun

VN,AX-Pundi",Rumah Sewa Dekat Elpico Mall
5,260 m²,3,1,Rp 75 Juta/tahun,2,https://www.rumah123.com/properti/bandung/hor16681597/,,Bandung,SHM,Lainnya,215 m²,Bagus,Cikutra,"Cikutra, Bandung","*Disewakan Rumah Luas Strategis Sayap Pahlawan*

SHM
Luas Tanah : 215m2
Luas Bangunan : 260 m2
Kamar Tidur: 5
Kamar Mandi: 3
Lantai: 2
Listrik: 2200 Watt
Air: PDAM
Carport : 2 Mobil
Akses: 2 Mobil


*Selling Point:*
Lokasi Strategis
Dekat Minimarket 
Dekat Klinik dan Rumah Sakit
Dekat Pasar Kreatif Jabar
Dekat Sekolah
Dekat Pasar Tradisional
Dekat Kampus Widyatama, Itenas

*Harga sewa Rp 75 Juta/Tahun*

Farida - One Realty Elite
081320559xxx


Bu 
fit",Disewakan Rumah Luas Strategis Sayap Pahlawan
3,85 m²,3,1,Rp 33 Juta per tahun,,https://www.rumah123.com/properti/bandung/hor18937860/,,Bandung,SHM,Lainnya,105 m²,,Taman Kopo Indah,"Taman Kopo Indah, Bandung","Disewakan Rumat terawat di Taman kopo indah 2, merupakan rumah tinggal yang nyaman dan asri,
strategis karena dekat akses tol, juga banyak terdapat cafe dan resto juga perkantoran dan ruko segala ada. 
Jalan lega akses mudah. 

Spesifikasi :
Luas tanah 105 mtr, Luas bangunan 85 mtr. 
Lebar muka 7 mtr, hadap Utara. 
Kamar tidur 2+1, kamar mandi 2+1 

Harga sewa hanya di 33 juta/thn, minimal sewa 2 tahun",Langka Rumah di TKI II Terawat Akses Tol Kopo Bandung
4,310 m²,3,1,Rp 300 Juta/tahun,2,https://www.rumah123.com/properti/jakarta-selatan/hor39283076/,,Jakarta Selatan,SHM,5500 Watt,208 m²,Bagus,Senopati,"Senopati, Jakarta Selatan","LT 208
LB 310
Ktidur 4 +1
Kmandi 3 + 1
Parkir : 2 mobil
2 lantai
 Minimum sewa 2 thn
deposit 2 bulan sewa, kl sewa utk kantor.",Luxury Minimalist House Di Kebayoran Baru - Senopati Area
6,600 m²,5,1,Rp 350 Juta/tahun,2,https://www.rumah123.com/properti/bogor/hor38993383/,,Bogor,Hak Sewa,Lainnya,418 m²,Bagus,Sentul City,"Sentul City, Bogor","Disewakan rumah di cluster medi 2
mediterania 2
lt 418
lb 600
kt 6+2
km 5+1
hrg 350 jt
with swiming pool
furnished.",Disewakan Rumah With.pool.cluster Mediterania 2 Sentul.city
4,500 m²,3,,"Rp 41,6 Juta per bulan",,https://www.rumah123.com/properti/jakarta-selatan/hor12157926/,,Jakarta Selatan,Lainnya,Lainnya,680 m²,,Kebayoran Baru,"Kebayoran Baru, Jakarta Selatan","For Rent Cozy House in Kebayoran Baru Area

Luas Tanah 680 sqm
Luas Bangunan 500 sqm
Bedrooms 4
Bathroom 3
Price 500 Juta/Nego

Minat? Call me",Cozy House in Kebayoran Baru Area
3,350 m²,2,2,Rp 285 Juta/tahun,2,https://www.rumah123.com/properti/jakarta-selatan/hor39453394/,,Jakarta Selatan,SHM,Lainnya,340 m²,Bagus,Kemang,"Kemang, Jakarta Selatan","Rumah 2 lantai di Kemang, Jakarta Selatan.

Disewakan rumah di wilayah yang tenang. Properti 2 lantai ini berada di lingkungan strategis.

Rinciannya adalah sebagai berikut:

  - Kamar Tidur: 3
  - Kamar Mandi: 2
  - Sertifikat: SHM - Sertifikat Hak Milik
  - Kondisi Perabotan: Furnished

Tentunya properti ini layak untuk dimiliki karena:

  - Adem & Sejuk.
  - Akses Jalan Muat 2 Mobil.
  - Lokasi Strategis.
  - Properti Eksklusif.

Keberadaan rumah berikut mudah dijangkau, hanya selangkah menuju berbagai fasilitas utama dan menarik.

Dengan Rp. 285.000.xxx, anda dapat langsung dapatkan rumah terbaik di daerah Kemang ini.

Tersedia juga untuk rental period Yearly.","Sewa Rumah Bagus Kemang Utara, Jakarta Selatan"
6,600 m²,4,,Rp 65 Juta per bulan,,https://www.rumah123.com/properti/jakarta-selatan/hor4555484/,,Jakarta Selatan,Lainnya,,551 m²,,Pondok Indah,"Pondok Indah, Jakarta Selatan","Beautiful House in Pondok Indah, has many access to/from Pondok indah, close to entertainment area, school, shopping mall, sport area, a good value rent, 6 bedrooms, well maintenance house

for viewing this and other house please call

Febe 0813 1122 9xxx",beautiful House for rent in Pondok Indah
2,90 m²,1,1,Rp 35 Juta/tahun,1,https://www.rumah123.com/properti/surabaya/hor39086357/,,Surabaya,SHM,Lainnya,90 m²,Bagus,Pakuwon City,"Pakuwon City, Surabaya","Disewakan Rumah Taman Mutiara pakuwon city surabaya timur
6x15
Kamar tidur 2+1
Kamar mandi 1+1
Hgb
Kosongan
Carport 1
Berpagar
Harga sewa 35 jt/tahun

Lili Galaxy Supreme",Rumah Taman Mutiara pakuwon city surabaya timur
3,460 m²,3,1,Rp 450 Juta/tahun,2,https://www.rumah123.com/properti/surabaya/hor19454598/,,Surabaya,SHM,Lainnya,460 m²,Bagus,Dukuh Pakis,"Dukuh Pakis, Surabaya","DISEWAKAN/DIJUAL RUMAH HR MOHAMMAD

 0 JALAN HR MOHAMMAD 
 COMMERCIAL AREA 

LT 460 m² (10×46)
SHM
5500 W

 Sewa  ~Rp 450JT/thn  
Jual 30 M 
No cobroke, stp

CONTACT 
 Liliany, Galaxy Supreme",RUMAH HR MOHAMMAD   0 JALAN HR MOHAMMAD COMMERCIAL AREA
5,800 m²,5,,Rp 213 Juta/bulan,,https://www.rumah123.com/properti/jakarta-selatan/hor7649526/,,Jakarta Selatan,Lainnya,Lainnya,1000 m²,,Senopati,"Senopati, Jakarta Selatan","Bright and Luxurious House in Senopati, which the location in prime area of Jakarta. House rent its $16000 per month negotiable, should you need more information please feel fre to contact",Bright and Luxurious House in Senopati
5,550 m²,4,,Rp 55 Juta per bulan,,https://www.rumah123.com/properti/jakarta-selatan/hor9826253/,,Jakarta Selatan,Lainnya,Lainnya,600 m²,,Kebayoran Baru,"Kebayoran Baru, Jakarta Selatan","Comfortable house for rent at kebayoran baru in secure area, very close to school and business center. Located in quite area of Dharmawangsha which price per month is IDR 50.000.000, should you need more detail please call me 

For details;
Febe 0813 1122 9xxx

Thanks",House  @Kebayoran Baru
3,80 m²,2,1,Rp 79 Juta/tahun,2,https://www.rumah123.com/properti/tangerang/hor19204596/,,Tangerang,PPJB,2200 Watt,60 m²,Bagus,BSD City,"BSD City, Tangerang","DISEWAKAN Smart Home Full Furnish 3 Lantai di Impresahaus Tabebuya Bsd City
LT 60 m2 ( 6 X 10 ) 
LB 88 m2 
3 Kamar Tidur
2 Kamar Mandi
1 Powder Room / Toilet
3 AC 
Kulkas 
Kompor tanam 2 tungku
Kitchen set
CCTV 2 titik 
fasilitas cluster :
Club House
Swimming pool
Gym
Play Ground kids

Dekat Rans ( Kuliner )
Dekat Grand Lucky Superstore
Dekat Branchsto BSD
Dekat Eastvara Mall
Dekat IPEKA International school 
Dekat Genesis school BSD
Dekat Branz BSD
Dekat Qbig BSD dll

harga 79  jt / tahun nego",Rumah Furnish Siap Huni Di Impresahaus Bsd City Dekat Grand Lucky Bsd city
4,185 m²,4,1,Rp 50 Juta/tahun,1,https://www.rumah123.com/properti/surabaya/hor39334055/,,Surabaya,SHM,Lainnya,149 m²,Bagus,Surabaya Kota,"Surabaya Kota, Surabaya","*Disewakan Rumah kosongan Royal Residence Cluster Harewood*


Lt  149
Lb  185
List   3600
2 lt
3 kt +1
3 km + 1
Hadap: Selatan
Sertifikat: SHM
Harga: 50 juta ( wajib 2 thn)",Rumah Di Daerah Royal Residence Cluster Harewood
2,51 m²,2,1,Rp 50 Juta/tahun,1,https://www.rumah123.com/properti/tangerang/hor39119849/,,Tangerang,PPJB,Lainnya,40 m²,Bagus,BSD City,"BSD City, Tangerang","Rumah Sewa Freja BSD City Hoek, Fully Furnished Siap Huni

LT 40 m2 
LB 51 m2
kt 2, km 2
Furnished
Lokasi Hoek

Harga Rp 50 jt/thn

Kode JL-7305

hubungi
*Julia - LJH Realty Icon BSD*
Tlp. 087878606xxx","Rumah Sewa Freja BSD City Hoek, Fully Furnished Siap Huni"
3,126 m²,3,,Rp 110 Juta/tahun,3,https://www.rumah123.com/properti/tangerang/hor39020762/,,Tangerang,PPJB,Lainnya,84 m²,Bagus,BSD,"BSD, Tangerang","Rumah 3 lantai di BSD, Tangerang.

For rent rumah di wilayah yang nyaman dengan pemandangan Lokasi di Pusat Kota. Properti 3 lantai ini berada di lingkungan yang mudah dijangkau.

Kategorinya adalah sebagai berikut:

  - Kamar Tidur: 3
  - Kamar Mandi: 3
  - Sertifikat: PPJB
  - Kondisi Perabotan: Furnished

Tentunya properti ini layak untuk dimiliki karena:

  - Lokasi di Pusat Kota.
  - Adem & Sejuk.
  - Lingkungan Tenang dan Damai.
  - Cocok Untuk Investasi.
  - Cocok Untuk Dijual Kembali.
  - Properti Bisa Nego.
  - Akses Jalan Muat 2 Mobil.
  - Lokasi Strategis.
  - One Gate System.
  - Lokasi Bebas Banjir.
  - Properti Mewah.

Lokasi rumah berikut strategis, hanya selangkah menuju berbagai fasilitas utama dan menarik.

Hanya Rp. 9.166.667, anda bisa langsung dapatkan rumah eksklusif di daerah BSD ini.

Tersedia juga untuk rental period Yearly.
#AND",Disewakan Rumah Baru Furnish Bagus Di Bsd
4,200 m²,2,1,Rp 85 Juta/tahun,2,https://www.rumah123.com/properti/tangerang/hor19568148/,,Tangerang,PPJB,Lainnya,120 m²,Bagus,BSD City,"BSD City, Tangerang","Disewakan
Harga sewa 85 jt/th, 2th lebih boleh nego
2 lantai 
LT 120
LB 200
SHM milik pribadi
Sangat strategis 
Di jln utama perumahan
KT 4
KM 2
Carport 2 mobil
Hadap selatan
3500 W",Rumah Siap Huni Di Nusaloka Bsd Dekat Pasar Modern Bsd
4,290 m²,3,1,Rp 150 Juta/tahun,2,https://www.rumah123.com/properti/tangerang/hor38905417/,,Tangerang,SHM,5500 Watt,300 m²,Bagus,Alam Sutera,"Alam Sutera, Tangerang",Serasa Liburan! Rumah Rasa Villa! Hadap Timur Di Cluster Aruna Alam Sutera Kawasan Elite Super Strategis Keamanan Terjamin Fasilitas Lengkap,Serasa Liburan! Rumah Rasa Villa! Hadap Timur Di Cluster Aruna Alam Sutera Kawasan Elite Super Strategis Keamanan Terjamin Fasilitas Lengkap
2,70 m²,2,1,Rp 60 Juta/tahun,1,https://www.rumah123.com/properti/semarang/hor39268848/,,Semarang,SHM,Lainnya,108 m²,Sudah Renovasi,Graha Padma,"Graha Padma, Semarang","Disewakan dengan fasilitas full furnish
Terletak di salah satu perumahan cukup ternama di Semarang
~ Lingkungan nyaman tenang
~ Dalam perumahan ada fasilitas pendidikan nasional sekolah karangturi
salah satu sekolah favorite di kota Semarang
~ Sangat dekat dengan akses tol krapyak hanya 10 menit ke pintu tol krapyak
~ 20 menit ke bandara ahmad yani
~ Lingkungan nyaman tenang
~ One gate sistem cluster dilengkapi dengan cctv di pos security pintu 
masuk jadi kondisi perumahan aman
~ Dalam cluster ada fasilitas taman  
~ Perumahan cukup ternama di kota Semarang",Rumah Full Furnish Graha Padma Semarang Barat
3,86 m²,3,,Rp 75 Juta/tahun,2,https://www.rumah123.com/properti/tangerang/hor39337607/,,Tangerang,Lainnya,2200 Watt,66 m²,Bagus,BSD City,"BSD City, Tangerang","Disewakan 
Rumah di Tanakayu BSD
Cluster svasti
* 2 lantai
* LT:  66
* LB: 86
* KT: 3
* KM: 3
•Fully Furnished
•4 unit AC
•Smart door lock, CCTV, Canopy
•Gordyn
•Listrik : 2200

Harga sewa 75 jt/thn 


Hubungi : 
Yusti
081283873xxx
Gading Pro Citra
//resa",Disewakan  Rumah 2 Lantai Full Furniahed di Tanakayu BSD Cluster svasti
2,48 m²,1,1,Rp 50 Juta/tahun,2,https://www.rumah123.com/properti/tangerang/hor39411721/,,Tangerang,SHM,Lainnya,40 m²,Bagus,BSD,"BSD, Tangerang","DISEWAKAN Rumah FULL FURNISH Siap Huni di
Cluster Fleekhauz, Bumi Serpong Damai, BSD
Tangerang Selatan
Deket Kulinery
Fleekhauz, benar2 di pusat bisnis area, Banks, Culinary, office building

2 KT, 1 KM, car port , listrik token, air artetis
Harga 50 jt per year
Deposit 5 jt
Ipl 
diluar air dan listrik
Full furnished
2 lantai
Blm ada Hot Water heater

Tinneke FLOWY
0857 9300 1xxx",Sewa Rumah Full Funrish di Cluster Fleekhauz BSD Serpong
3,100 m²,2,,Rp 85 Juta/tahun,1,https://www.rumah123.com/properti/tangerang/hor39402592/,,Tangerang,Lainnya,Lainnya,105 m²,Bagus,Gading Serpong,"Gading Serpong, Tangerang","HOT PROPERTY

FOR RENT
Cluster new jasmine
Gading Serpong 

Uk 7x15 m
Baru renovasi total
Semi furnished + interior design modern minimalis
3+1 kamar tidur
2+1 kamar mandi
Carport 2 mobil
4 AC
Pompa air + toren (air kencang)
Water heater
Kulkas
Kompor
Kasur queen 1
Meja makan
Sofa
Sofa bed
Gorden lengkap
Lemari pakaian tanam tembok

Harga 85jt/thn NEGO

Yanti Lisa
ERA Fiesta BSD
081806600xxx",Rumah Rapih Fully Furnished Dekat Pahoa Gading Serpong
